date,utc_hour,slot,ERA5_T2M,ERA5_D2M,ERA5_U10,ERA5_V10,ERA5_CAPE,ERA5_SP,ERA5_t_500hPa,ERA5_t_700hPa,ERA5_t_850hPa,ERA5_q_500hPa,ERA5_q_700hPa,ERA5_q_850hPa,ERA5_u_500hPa,ERA5_u_700hPa,ERA5_u_850hPa,ERA5_v_500hPa,ERA5_v_700hPa,ERA5_v_850hPa,K_INDEX_ERA5,TOTALS_TOTALS_ERA5,LIFTED_INDEX_ERA5
2015-01-03,12,2,299.8861694335937,288.78155517578125,-0.7773590087890625,1.1491851806640625,1.5,91536.203125,268.9075927734375,280.6804504394531,292.7895812988281,0.0001535277988296,0.003037414047867,0.0097267813980579,9.980056762695312,6.3722076416015625,-0.9505767822265624,6.8466796875,3.1414031982421875,2.5271453857421875,29.11573353186238,37.851177150011004,-18.117282643037683
2015-01-03,18,3,293.6171875,289.6255187988281,-1.8097076416015625,1.9755096435546875,0.0,91724.625,269.0870056152344,282.80206298828125,292.1798095703125,0.0001568264560773,0.0013118153437972,0.0094240084290504,8.325546264648438,8.684707641601562,-1.4542999267578125,5.918136596679688,4.5737152099609375,0.906036376953125,24.176564739644455,36.57980676889413,-17.328098072725183
2015-01-04,0,0,292.0943603515625,290.0291442871094,-1.75811767578125,1.0489959716796875,0.0,91631.90625,268.53594970703125,283.26470947265625,291.16900634765625,0.0001146250142483,0.0005314410664141,0.0069489330053329,4.8670806884765625,7.6055908203125,-1.42523193359375,2.1095123291015625,4.0027923583984375,3.999038696289064,19.998721239715728,34.19603993892663,-16.868350758272058
2015-01-04,6,1,299.7198486328125,288.4424743652344,-1.643402099609375,1.5882568359375,0.0,91834.765625,268.5284118652344,284.02508544921875,290.2608642578125,0.0001088571734726,0.0003902525641024,0.0100006982684135,0.0777130126953125,6.9441680908203125,-2.5399627685546875,-3.370941162109375,2.992416381835937,2.212799072265625,21.248317775875254,36.35473879575723,-15.967746510225183
2015-01-04,12,2,300.57257080078125,287.51812744140625,-1.098602294921875,0.6645050048828125,0.0,91545.25,269.09783935546875,282.1650085449219,293.268798828125,0.0001251140784006,0.0012107447255402,0.0091288089752197,-5.211837768554688,5.8670501708984375,-2.301788330078125,-7.115509033203125,0.3976287841796875,0.937713623046875,25.495504628494253,37.351929092407175,-18.406253590303308
2015-01-04,18,3,293.5069274902344,290.9354858398437,-3.133285522460937,0.7062530517578125,75.875,91753.921875,269.1123046875,283.0821533203125,290.82159423828125,0.0002470355830155,0.0010931708384305,0.010794747620821,-8.465103149414062,4.82598876953125,-5.629608154296875,-7.827835083007812,-1.1878509521484375,3.9879150390625,23.66505468972023,36.541732484102226,-15.944583668428308
2015-01-05,0,0,293.60906982421875,291.8607788085937,-2.891571044921875,1.053680419921875,40.0,91624.28125,268.5936279296875,283.3143005371094,290.8666687011719,0.0004880686756223,0.0007154315244406,0.0084136575460433,-9.362640380859377,2.698959350585937,-6.59759521484375,-6.108795166015625,-1.755950927734375,2.4529571533203125,21.237829304858877,35.24307038784015,-16.508334889131433
2015-01-05,6,1,299.20672607421875,288.672119140625,-2.842041015625,0.9785919189453124,0.0,91796.640625,268.38873291015625,284.251953125,290.2078552246094,0.0004382848273962,0.0005176775157451,0.0107811912894248,-10.527664184570312,1.6273040771484375,-4.312713623046875,-4.299407958984375,-1.3457794189453125,1.2757415771484375,22.016037994622998,37.36158069372165,-16.054416432100183
2015-01-05,12,2,300.4637451171875,287.3717041015625,-1.1420440673828125,0.1440582275390625,1.25,91525.546875,268.790771484375,279.6854858398437,293.1924743652344,0.00034677865915,0.0046195685863494,0.0089255906641483,-11.194534301757812,0.872833251953125,-2.3748779296875,-4.210479736328125,-2.1798858642578125,-0.3108978271484375,31.41137629151336,37.686522060632655,-18.636996998506433
2015-01-05,18,3,294.16455078125,288.9039306640625,-2.8764190673828125,0.026214599609375,0.0,91733.234375,269.3099975585937,285.6005859375,289.8452453613281,0.000279372325167,0.0007176420185714,0.0107041895389556,-9.157958984375,-7.5132293701171875,-6.0021820068359375,-2.707015991210937,-3.278167724609375,1.3682861328125,19.50649342276141,35.07943978309632,-14.77054192038149
2015-01-06,0,0,292.4525756835937,290.8311767578125,-1.6155853271484375,0.35894775390625,1.25,91651.296875,269.4938659667969,285.6190185546875,289.4535522460937,0.0002361970109632,0.000584552064538,0.009613424539566,-7.50506591796875,-4.4754486083984375,-4.661712646484375,-3.0169830322265625,-0.7629241943359375,-2.57586669921875,17.688644328713295,33.22924485206592,-14.194980396943876
2015-01-06,6,1,298.7342529296875,288.0447082519531,-2.6827545166015625,-0.8615264892578125,1.25,91821.0,269.539306640625,285.385009765625,290.08544921875,0.0001869086117949,0.0006706812418997,0.0098523758351802,-7.9790496826171875,-3.28167724609375,-3.64544677734375,-3.14776611328125,-0.2800140380859375,-1.5402069091796875,18.834189889579875,34.009211772680175,-14.781436695772058
2015-01-06,12,2,299.6561889648437,287.4176025390625,-1.05657958984375,-0.6203460693359375,16.75,91595.921875,269.7716369628906,283.1887512207031,292.1306457519531,0.0001188616879517,0.0024363661650568,0.0094906389713287,-6.85150146484375,-1.805572509765625,-2.2120361328125,-4.162567138671875,-1.7617034912109375,-1.4164581298828125,24.247262704744852,35.22801079750055,-16.594302906709558
2015-01-06,18,3,294.6243591308594,288.59967041015625,-2.33489990234375,1.127471923828125,16.25,91789.21875,269.0653686523437,286.38983154296875,289.4364624023437,0.0001094748877221,0.0008056433871388,0.0109362415969371,-5.4864654541015625,-4.570831298828125,-3.53338623046875,-5.4290771484375,-2.648956298828125,2.9498443603515625,18.87314719110713,35.391966694593386,-14.606387867647058
2015-01-07,0,0,293.3907470703125,289.8587341308594,-1.74505615234375,0.1152496337890625,47.375,91678.0625,268.8090515136719,285.603515625,289.1344299316406,8.110576891340315e-05,0.0006102898623794,0.0104434937238693,-4.9505157470703125,-1.4923095703125,-0.402191162109375,-6.9616241455078125,0.9907684326171876,0.007049560546875,18.925646379217426,35.10982062816615,-14.560672535615808
